"M. Jean Mallot."," Dites plutôt qu&#x2019;il a été alourdi&nbsp;!","7","no","mercredi 13 juillet 2011","Première Première"
"Mme Valérie Boyer,",". Permettez-moi à cet instant de saluer la maîtrise, la rigueur, l&#x2019;ouverture d&#x2019;esprit de M.&nbsp;Fourcade qui a été à l&#x2019;origine de cette évolution de la loi HPST. Hier encore, en CMP, nous avons constaté combien son apport a été décisif&#x2026;","40","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Il était en service commandé&nbsp;!","6","no","mercredi 13 juillet 2011","Première Première"
"Mme Valérie Boyer,",". &#x2026;et combien il allait manquer aux travaux du Parlement.","10","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Ne l&#x2019;enterrez pas trop vite, il est encore sénateur&nbsp;!","10","no","mercredi 13 juillet 2011","Première Première"
"Mme Valérie Boyer,",". Je remercie les personnes qui m&#x2019;ont donné l&#x2019;occasion de travailler quelques instants avec lui. La proposition initiale a donc été considérablement enrichie, comme je le disais, par l’Assemblée nationale et je veux souligner tout ce que nous avons rajouté à ce texte pour répondre aux attentes de nos concitoyens et des professionnels de santé.","55","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Vous n&#x2019;aurez pas assez de dix minutes&nbsp;!","8","no","mercredi 13 juillet 2011","Première Première"
"Mme Valérie Boyer,",". Premièrement, nous avons voté l&#x2019;amélioration de la transparence sur le prix de l&#x2019;acte prothétique et l&#x2019;origine des prothèses afin de renforcer la confiance envers les chirurgiens-dentistes. Cette évolution, que nous attendions depuis longtemps, va considérablement améliorer les relations entre les patients et les professionnels de santé. Deuxièmement, nous avons trouvé des solutions pour le transport des enfants suivis dans les centres d’accueil médico-social précoce et les centres médico-psycho-pédagogiques. C’est une très grande avancée. Troisièmement, a été actée l’officialisation de la compétence des sages-femmes à suivre médicalement et à accompagner les femmes dans leur démarche d’interruption volontaire de grossesse. Cela faisait plusieurs fois qu’avec mes collègues, notamment Yves Bur et Bérangère Poletti, nous essayions d’œuvrer dans ce sens pour la santé des femmes et la reconnaissance de la compétence des sages-femmes. Nous y sommes arrivés. Quatrièmement, a été adoptée la réforme de la biologie médicale avec la ratification de l’ordonnance dite « Ballereau », qui permet de protéger les biologistes médicaux libéraux français. Cette réforme est assortie de modifications relatives aux lieux de prélèvements pour intégrer les cabinets infirmiers, aux reports des dates d’accréditation COFRAC, à l’exigence qu’une société de participations financières de professions de biologistes médicaux ne puisse être composée que de membres exerçant leur profession au sein de la société d’exercice libéral, ou encore à l’absence de retour des ristournes. Là encore, nous avons adopté des avancées majeures qui préservent la biologie de demain. Enfin, est instaurée la pratique du dépistage très précoce de la surdité. Là encore, je me permets de souligner l’important travail qui a été réalisé notamment par nos collègues Edwige Antier et Jean-Pierre Dupont sur ce sujet. Le texte ne s’y prêtait peut-être pas. Néanmoins, c’est une avancée majeure pour le dépistage de la surdité précoce. Je salue également le règlement de l’épineux problème de la responsabilité civile professionnelle des médecins, pendant depuis dix ans. Cet article a été ajouté à ma demande, mais je ne le regrette pas car nous avons enfin trouvé une solution grâce à la constitution d’une mutualisation visant à couvrir les sinistres dépassant le plafond couvert par les assurances – donc à combler les trous de garantie – à améliorer l’évaluation des atteintes à l’intégrité physique et psychique lors de l’indemnisation d’un dommage corporel, à supprimer l’action récursoire de l’ONIAM à tous les professionnels de santé, à mettre en place un dispositif de nature publique et financé de manière entièrement mutualisée entre les professionnels concernés dont le seuil de déclenchement devrait être fixé à 8 millions d’euros par sinistre afin de ne pas empiéter sur le marché existant. Là encore, on ne peut pas dire que les choses ont été faites dans la précipitation. Mme la présidente avait elle-même été cosignataire, avec de nombreux collègues, dont Xavier Bertrand, député à l’époque, d’une proposition de loi que j’avais rédigée. Nous avons énormément travaillé sur cette question, qui a fait l’objet de multiples concertations. Le texte que nous avons voté hier en CMP est issu de ces dix années de travail sur ce sujet. Le problème était majeur pour tous les professionnels de santé, pas seulement des chirurgiens, des anesthésistes ou des obstétriciens. Tous les professionnels de santé étaient concernés, y compris les paramédicaux. Je rappelle que le plus gros sinistre a concerné un généraliste. Nous avons enfin un texte qui mutualise l’ensemble des professionnels de santé, qui répond à l’esprit de la loi HPST, qui est pour le décloisonnement et qui répond enfin aux atteintes des professionnels après concertation avec l’Union régionale des professionnels de santé, la Fédération nationale des infirmiers, le Syndicat national des gynécologues obstétriciens de France. Toutes ces personnes ont été rencontrées. Elles nous ont donné leur accord et fait part de leur grande satisfaction de voir ce texte aboutir. J’ajoute, puisque nous avons des demandes dans ce sens, que le suivi des préjudices sera organisé afin que l’on puisse en tirer des conclusions médicales et faire progresser la sécurité des patients. C’était notre objectif : avoir un exercice apaisé qui préserve la sécurité des professionnels de santé et de leurs patients. Dans ces ajouts de l’Assemblée nationale, j’ajoute la solution de transition, que je vous proposerai et qui a été déjà adoptée par le Sénat il y a quelques instants, pour que les médecins exerçant en secteur 2 dans les onze établissements à but privé non lucratifs à gestion publique bénéficient d’un délai pour se conformer aux exigences du tarif opposable imposé par HPST. Je remercie le Sénat d’avoir accepté de faire évoluer sa position parce que cela va dans le sens d’une médecine de qualité pour les onze établissements concernés par ce sujet. Il était important de préserver l’excellence de la médecine exercée dans ces établissements ; je pense en particulier à Saint-Joseph, Paul Desbief, Ambroise Paré, la Clinique mutualiste de Bonneveine qui font l’excellence de la médecine de Marseille. Avec l’ensemble de ces apports, je suis convaincue que le texte que nous nous apprêtons à voter répond à de nombreuses difficultés auxquelles étaient confrontés les patients et les professionnels de santé. Je reviens quelques instants aux travaux de la CMP. Sur l’article 1er relatif aux sociétés interprofessionnelles de soins ambulatoires, la CMP a retenu la proposition de l’Assemblée concernant le principe de la responsabilité individuelle des associés. À défaut de cette précision, les professionnels auraient renoncé à utiliser les SISA dont dépend l’essor des nouveaux modes de rémunération. Voici une innovation majeure. Je suis sûre que les SISA rencontreront le succès qu’elles méritent auprès des professionnels de santé. À l’article 2, relatif aux maisons de santé, la CMP a également conservé le régime de partage des données relatives au patient élaboré par l’Assemblée, régime à la fois efficace et respectueux de la vie privée de chacun. Cette solution me semble la plus équilibrée ; elle garantit le bon fonctionnement des maisons de santé. C’est une autre avancée majeure d’HPST qui va pouvoir être concrétisée. À l’article 3 ter, que je viens d’évoquer, qui vise à assurer la continuité de l’organisation des soins pour ce qui concerne les contrats d’exercice libéral dans les établissements privés à but non lucratif, la CMP avait retenu une rédaction différente de celle jusque-là retenue par l’Assemblée nationale. J’avoue que cette rédaction me semblait excessivement restrictive et dangereuse pour la continuité des soins dans ces établissements. C’est pourquoi je me permettrai de vous proposer un amendement de compromis qui permet aux médecins d’assurer un exercice en secteur 2 jusqu’à une date qui est repoussée, pour les raisons que j’ai évoquées dans mon propos liminaire sur les apports de l’Assemblée. À l’article 6, la CMP a apporté une simple modification rédactionnelle au dispositif adopté par l’Assemblée nationale, qui prévoit une information sur le prix des prothèses distinct du prix de la prestation, selon un devis qui sera élaboré au niveau national entre les professionnels, l’assurance maladie et les organismes complémentaires, et la traçabilité de la prothèse. Sur ce sujet dont nous avons très longuement débattu, aussi bien dans chacun de nos hémicycles que pendant les heures où nous avons auditionné les professionnels de santé, je pense que nous avons trouvé un compromis respectueux à la fois du travail des professionnels et du droit à l’information des patients. À cet égard je salue tous les professionnels de santé qui sont venus pour travailler avec nous sur ce sujet.","1206","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," Merci de conclure, madame.","5","yes","mercredi 13 juillet 2011","Première Première"
"Mme Valérie Boyer,",". J&#x2019;en ai encore pour un petit moment, madame la présidente.","11","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," Non, il vous faut conclure.","6","yes","mercredi 13 juillet 2011","Première Première"
"Mme Valérie Boyer,",". À l&#x2019;article&nbsp;12 relatif à la dispense du consentement exprès des personnes concernées par le transfert à des tiers des données de santé à caractère personnel déjà collectées par les établissements de santé, il existait une opposition forte entre le Sénat et l&#x2019;Assemblée nationale. Pour la commission des affaires sociales, il apparaissait en effet nécessaire, face aux difficultés matérielles concrètes que rencontrent les établissements de santé, de limiter le recueil d&#x2019;un accord exprès aux seuls patients qui seront admis en établissement de santé après la publication de la mesure législative, dans des conditions de sécurité juridique protectrices des droits des patients. La CMP a retenu le texte de l&#x2019;Assemblée nationale. Concernant la biologie médicale, sujet extrêmement important qui nous a beaucoup occupés lors des débats, la CMP a apporté plusieurs modifications au texte adopté par l’Assemblée nationale. Elle a d’abord souhaité, suivant en cela mes propositions, que les nouvelles dispositions relatives aux règles de détention du capital des laboratoires ne s’appliquent pas aux sociétés déjà existantes afin de ne pas déstabiliser le marché tel qu’il existe aujourd’hui. La CMP a également souhaité supprimer la possibilité de ristournes entre les établissements de santé et les laboratoires privés. Elle a en revanche retenu une solution de compromis concernant l’accès des professeurs des universités, des praticiens hospitaliers non-biologistes à des postes de responsabilité au sein des laboratoires ou des pôles de biologie des centres hospitalo-universitaires.","232","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," Merci de conclure.","4","yes","mercredi 13 juillet 2011","Première Première"
"Mme Valérie Boyer,",". Vous permettez que je termine sur la biologie&nbsp;?","9","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," Rapidement, s&#x2019;il vous plaît, madame la rapporteure.","8","yes","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Si elle parle trop vite, on n&#x2019;y comprend rien.","10","no","mercredi 13 juillet 2011","Première Première"
"Mme Valérie Boyer,",". Au final, concernant ce sujet de la biologie médicale, je pense que nous sommes arrivés à une solution équilibrée&nbsp;: l&#x2019;ordonnance est désormais ratifiée, les points qui méritaient d&#x2019;être revus l&#x2019;ont été&nbsp;; il est maintenant temps de nous tourner vers l&#x2019;avenir. J’aurais souhaité que l’on parle des mutuelles pour conclure mon propos et saluer l’initiative du sénateur Fourcade, à qui ce texte doit décidément beaucoup. La CMP a élaboré une solution de compromis fusionnant les articles 22 et 22 bis. Un décret fixera désormais les principes auxquels devront se soumettre tous les réseaux de soins ; le caractère ouvert des réseaux est désormais inscrit dans la loi, y compris pour les réseaux existants, ce qui signifie que les prochains appels d’offre de ces réseaux devront se faire sans numerus clausus. (Applaudissements sur les bancs du groupe UMP.)","134","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," Merci, madame. La parole est à Mme Nora Berra, secrétaire d’État chargée de la santé.","15","yes","mercredi 13 juillet 2011","Première Première"
"Mme Valérie Boyer,",". Je regrette de n&#x2019;avoir pas eu le temps de terminer.","11","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," Je suis désolée, mais vous avez largement dépassé votre temps de parole.","13","yes","mercredi 13 juillet 2011","Première Première"
"Mme Nora Berra,"," Madame la présidente, monsieur le président de la commission mixte paritaire, madame la rapporteure, mesdames, messieurs les députés, je suis heureuse de venir devant vous aujourd&#x2019;hui, suite à la commission mixte paritaire, pour le vote de la proposition de loi du sénateur Fourcade. Ce texte est en effet essentiel parce qu’il accompagne la mise en œuvre de la réforme de notre système de santé et qu’il apporte des améliorations nécessaires à la loi Hôpital, patients, santé et territoires du 21 juillet 2009, tout en préservant son équilibre. Cette loi, comme vous le savez, est venue véritablement moderniser notre système de santé. Je pense notamment à la réforme de la gouvernance de l’hôpital public, à la mise en place des agences régionales de santé, à l’amélioration du système de permanence des soins, à la réforme du pilotage national de notre système de santé, ou encore à la régulation de la démographie des professionnels de santé et à la revalorisation de la médecine générale. De nombreuses avancées ont donc été réalisées. Pour autant, certaines de ces dispositions se sont révélées difficiles à appliquer. La proposition de loi du sénateur Fourcade vient améliorer la loi HPST et apporter des réponses concrètes aux difficultés rencontrées par les professionnels sur le terrain. Je tiens à souligner le travail de très grande qualité de votre commission des affaires sociales, de son président, Pierre Méhaignerie, et de votre rapporteure, Valérie Boyer, qui a porté de nombreuses dispositions de ce texte. Permettez-moi de revenir rapidement sur les principaux points de cette proposition de loi. Tout d’abord, le texte permet de renforcer l’attractivité de la médecine libérale de premier recours. Vous le savez, les professionnels de santé souhaitent des mesures simples, pragmatiques et efficaces pour faciliter l’exercice médical et paramédical de proximité. Le texte va dans ce sens grâce aux dispositions suivantes. La création de la société interprofessionnelle de soins ambulatoires, la SISA, est une avancée attendue par les professionnels de santé libéraux, qu’ils soient médecins, pharmaciens, infirmiers, kinésithérapeutes ou autres. En pratique, la SISA est une société civile de moyens. Son objet a été élargi pour lui permettre de facturer des actes relatifs à la coordination, à l’éducation thérapeutique et, demain, à la coordination entre professionnels de santé. Il s’agira donc d’une structure simple, souple et qui ne devrait pas modifier les habitudes de travail des praticiens dans les structures pluriprofessionnelles. En ce qui concerne les maisons de santé, celles-ci sont désormais dotées de la personnalité juridique et composées de professionnels médicaux, d’auxiliaires médicaux et de pharmaciens. C’est, à mon sens, une avancée majeure, qui permettra de limiter le phénomène de désertification médicale. Je me félicite que vous ayez accepté le partage d’informations entre professionnels des maisons de santé, dans le respect primordial des droits des patients et du secret professionnel. Sur les missions de service public, je suis heureuse que nous soyons parvenus à un consensus, qui à la fois respecte le service public hospitalier et garantit ces missions de service public partout sur le territoire. Concernant l’article 22, je souligne qu’il sera désormais possible aux mutuelles d’instaurer, à titre expérimental, des réseaux ouverts, qui concerneront non seulement les professionnels de santé mais également les établissements. L’article sur la responsabilité civile professionnelle constitue une étape exclusive de mutualisation des sinistres les plus élevés. Il s’agit d’une avancée décisive, qui, d’une part, répond aux inquiétudes réitérées des professionnels de santé, et constitue, d’autre part, une meilleure protection pour les victimes. Je tiens à souligner ici la volonté réitérée de votre rapporteure, Valérie Boyer, qui a porté avec conviction et détermination cette disposition majeure. Je veux enfin revenir sur l’ordonnance de biologie. Elle a été rétablie, et les ajustements nécessaires, dont je vous avais parlé dès le début de la discussion du texte, ont été apportés. Je sais que les discussions n’ont pas toujours été faciles sur ce sujet mais je pense que nous sommes parvenus à un texte équilibré, qui répond aux défis à venir de la biologie. Cette proposition de loi va ainsi nous permettre de mettre en œuvre les objectifs de la loi HPST, notamment de mettre en place une offre graduée de soins de qualité, accessible à tous, pour répondre aux besoins des patients comme des professionnels de santé. (Applaudissements sur les bancs du groupe UMP.) Motion de rejet préalable","714","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin","J&#x2019;ai reçu de M.&nbsp;Jean-Marc Ayrault et des membres du groupe socialiste, radical, citoyen et divers gauche une motion de rejet préalable déposée en application de l&#x2019;article&nbsp;91, alinéa&nbsp;5, du règlement. La parole est à Mme Catherine Lemorton.","35","yes","mercredi 13 juillet 2011","Première Première"
"Mme Catherine Lemorton."," Madame la secrétaire d&#x2019;État, je pensais m&#x2019;adresser à M.&nbsp;Xavier Bertrand, et mes propos, pas toujours agréables, ne vous seront pas destinés, puisque ce n&#x2019;est pas vous qui vous êtes exprimée, jeudi dernier, dans cet hémicycle. Je ne peux commencer cette intervention sans rappeler une énième fois ce que m’inspirent l’architecture générale et le contexte de cette proposition, puisque même le sénateur Alain Milon y a fait référence, hier en CMP : c’est un texte fourre-tout, foire-fouille estivale, vide-grenier de fin de législature, véhicule législatif poussif et surchargé, alimenté par les mensonges du ministre et de la rapporteure, tout cela dans un contexte électoraliste et sur fond de corporatisme. Voilà à quoi restera associée cette PPL. Cependant, s’il a été dit que qu’elle favorisait principalement les médecins libéraux, il me paraît important de ne pas loger tous les syndicats à la même enseigne. Comment, en effet, mettre dans le même panier tous les syndicats de médecins, quand deux syndicats ultra-libéraux ont claqué la porte des négociations avec la CNAM parce que d’autres syndicats de médecins avaient, ô sacrilège, osé venir avec des représentants des médecins de demain – je veux parler des internes en médecine – qui assumeront demain les décisions d’aujourd’hui ? Je rappelle d’ailleurs que ces deux syndicats, la CSMF et le SML, s’appuient sur la charte de la médecine libérale, qui date de la fin des années vingt, pour revendiquer beaucoup de droits et assumer peu de devoirs, refusant notamment la mise en application des quelques petites avancées de la loi de Mme Bachelot, la loi HPST, pour tenter de régler le problème grandissant des déserts médicaux, à savoir la déclaration des congés ou les contrats solidarité, qui devaient permettre aux médecins des zones surdenses d’aider leurs confrères en zones sous-dotées. Sacrilège encore : ces mesures étaient jugées vexatoires ! Encore une fois, je souligne, pour ne pas mettre tout le monde dans le même panier, que ces deux syndicats n’ont pas compris que, depuis la fin des années vingt, la solidarité nationale s’était invitée dans le financement de la protection sociale et de l’accès aux soins. Il est grand temps de mettre l’économie de la santé au programme des facultés de médecine. Profitons-en également pour augmenter les heures de pharmacologie.","369","no","mercredi 13 juillet 2011","Première Première"
"M. Jean-Pierre Door."," Très bien&nbsp;!","3","no","mercredi 13 juillet 2011","Première Première"
"Mme Catherine Lemorton."," C&#x2019;est à la solidarité nationale que la plupart des professionnels de santé doivent d&#x2019;être solvables. Cela impose donc des devoirs&nbsp;: devoir d&#x2019;assurer des gardes &#x2013; lesquelles ne sont plus obligatoires depuis que M.&nbsp;Mattei en a décidé ainsi en 2003 &#x2013;, devoir de soigner toute personne sur notre territoire, y compris les bénéficiaires de l&#x2019;AME et de la CMU, c&#x2019;est-à-dire les plus démunis, ce qui n&#x2019;est pas toujours le cas, même si vous avez refusé un  M. Fourcade a eu beau nous dire, pendant la CMP, que c’est son tour de France qui lui a permis de mesurer les difficultés d’application de la loi HPST, nous avons le sentiment qu’il a reçu une commande du Gouvernement pour présenter une PPL qui aborde, au fond, très peu la loi HPST et ne se compose pour l’essentiel que de cavaliers législatifs – je pense au dossier médical sur clé USB ou au dépistage précoce de la surdité –, alors même que la commission ne se prive guère de repousser ces derniers, lorsqu’un amendement de l’opposition, isolé dans un texte, pourrait être dérangeant. Ce texte n’arrive pas par hasard, mais au moment où les médecins libéraux tentent de trouver un accord sur la convention avec la CNAM, laquelle est, depuis des mois, dans l’impasse la plus totale, notamment sur la question des dépassements d’honoraires. Pour sortir de cette impasse conventionnelle le Gouvernement cherche donc à caresser les professionnels de santé dans le sens du poil et nous sort de son chapeau, au détour de la première lecture à l’Assemblée nationale, l’article 24, censé régler les trous assurantiels pour certaines professions à haut risque, comme la chirurgie, l’anesthésie ou l’obstétrique. On ne peut que s’en féliciter…","281","no","mercredi 13 juillet 2011","Première Première"
"Mme Valérie Boyer,",". Bien sûr&nbsp;!","3","no","mercredi 13 juillet 2011","Première Première"
"Mme Catherine Lemorton."," &#x2026;sauf que, à la lecture attentive de cet article &#x2013; et je le faisais déjà remarquer jeudi dernier &#x2013;, on se rend compte que tous les professionnels de santé d&#x2019;exercice libéral du quatrième livre du code de la santé publique, y compris donc les auxiliaires médicaux et les pharmaciens, seront payeurs. Le groupe SRC s’interroge donc sur le point de savoir s’il y a eu accord de tous ces professionnels sur cette mutualisation du risque. Ont-ils été consultés ? La réponse assurée, presque impertinente, de la rapporteure et du ministre Xavier Bertrand, absent aujourd’hui, ne s’est pas fait attendre : bien sûr que oui ! J’ai appelé malgré tout le syndicat des pharmaciens, où j’ai quelque entrée, et j’ai appris qu’ils n’ont pas été avertis. Sur quelles bases a donc été rédigé cet article 24 ?","132","no","mercredi 13 juillet 2011","Première Première"
"M. Jean-Pierre Door."," On va vous répondre&nbsp;!","5","no","mercredi 13 juillet 2011","Première Première"
"Mme Valérie Boyer,",". Vous êtes jaloux de ne pas avoir trouvé vous-mêmes la solution&nbsp;!","12","no","mercredi 13 juillet 2011","Première Première"
"Mme Catherine Lemorton."," J&#x2019;ai donc le sentiment qu&#x2019;insérer cet article&nbsp;24 dans une PPL qui n&#x2019;exige aucune étude d&#x2019;impact ne relève pas du hasard. Un diététicien nutritionniste ou un orthophoniste prennent-ils d&#x2019;aussi grands risques qu&#x2019;un chirurgien cardiaque&nbsp;? Ont-ils les mêmes revenus&nbsp;? À ces questions, la réponse est évidemment non. Quant à la concertation, c’est simple : vous n’avez demandé qu’à une seule personne, me répondez-vous, sûrs de vous : le président d’un syndicat de médecins libéraux, également président du Centre national des professions libérales de santé, structure de représentation syndicale des professions libérales de santé, dont le rôle est de faire respecter ces professions, de sauver le système conventionnel – et l’on voit bien comment il s’y prend ! –, de préparer l’avenir de ces mêmes professions libérales de santé et de favoriser l’exercice interprofessionnel. Ce président, assis sur des prérogatives d’antan, est d’accord, me dites-vous, mais il me semble qu’il n’aurait pas été inutile de contacter les milliers de professionnels concernés. (Exclamations sur les bancs du groupe UMP.)","163","no","mercredi 13 juillet 2011","Première Première"
"Mme Valérie Boyer,",". Cela a été fait&nbsp;!","5","no","mercredi 13 juillet 2011","Première Première"
"Mme Catherine Lemorton."," Vous connaissez mon opiniâtreté. Ayant présidé la mission sur les auxiliaires médicaux l&#x2019;an dernier, avec l&#x2019;aide du rapporteur Jacques Domergue, j&#x2019;avais certains contacts. J&#x2019;ai donc passé mon week-end à appeler ces professionnels.  Les masseurs-kinésithérapeutes, eux, ont eu la chance d’être informés. Or vous oubliez de nous dire, madame la rapporteure, qu’ils m’ont fait passer un amendement de suppression de cet article 24.","63","no","mercredi 13 juillet 2011","Première Première"
"Mme Valérie Boyer,",". Ils ne me l&#x2019;ont jamais envoyé&nbsp;!","7","no","mercredi 13 juillet 2011","Première Première"
"Mme Catherine Lemorton."," Je vous en lis l&#x2019;exposé sommaire&nbsp;: «&nbsp;L&#x2019;article&nbsp;24, inséré par la commission des affaires sociales de l&#x2019;Assemblée nationale, propose de créer au plus tard le 1 « S’il s’agit indéniablement d’un dossier d’une extrême importance, la mutualisation assurantielle pose inéluctablement problème pour les auxiliaires médicaux, et notamment les masseurs-kinésithérapeutes. S’il est vrai que certains contrats d’assurance se contentent du minimum légal, fixé à 3 millions d’euros de couverture pour les dommages corporels, la plupart des contrats proposent de couvrir ces réparations pour près de 8 millions d’euros, une somme jamais atteinte chez les masseurs-kinésithérapeutes – contrairement à ce que prétend M. Bertrand –, et ce pour des cotisations de responsabilité civile professionnelle oscillant entre 145 et 170 euros. « Une hausse de 15 à 25 euros, comme il a été précisé, n’est certes pas un montant excessif, mais il représente tout de même entre 10 et 15 % d’augmentation, alors que, dans le même temps, cela fait plus de dix ans que les masseurs-kinésithérapeutes n’ont pas eu de revalorisation de leurs clés et que le chiffre d’affaires des cabinets de masso-kinésithérapie s’est effondré de 5 % l’an dernier. » Nous sommes très loin, madame la rapporteure, du consensus que vous avez bien voulu nous vendre ! Personne n’a été consulté, personne n’a été convoqué, personne n’a été entendu, et l’on se demande bien que représente le président du CNPS. On ne traite pas les acteurs de santé ainsi, et je crains fort que cette affaire finisse comme celle de l’ordre des infirmiers dont la plupart refusent de payer !","247","no","mercredi 13 juillet 2011","Première Première"
"Mme Valérie Boyer,",". C&#x2019;est ce que vous espérez, mais ce n&#x2019;est pas ce qui va se passer&nbsp;!","15","no","mercredi 13 juillet 2011","Première Première"
"Mme Catherine Lemorton."," Puisque l&#x2019;on évoque vos mensonges, je vais me permettre d&#x2019;en rappeler un autre proféré par le ministre, lors des débats de jeudi dernier, lorsqu&#x2019;il a affirmé n&#x2019;avoir jamais voulu revenir sur l&#x2019;ordonnance sur la biologie et a accusé les parlementaires et les biologistes eux-mêmes d&#x2019;avoir créé la confusion.  En effet, la lecture des comptes rendus de la commission bioéthique révèle une position bien différente. Interrogé par notre collègue de l’UMP, Jean-Sébastien Vialatte, partisan de l’abrogation, M. Bertrand a clairement répondu : « Je suis prêt à examiner la situation et à revenir au besoin sur l’ordonnance. Si vous avez des propositions à cet égard, ma tâche serait facilitée ». Mensonge ! Madame la secrétaire d’État, vous transmettrez au ministre le message suivant : qu’il arrête les mensonges et assume la situation inextricable dans laquelle la majorité présidentielle a plongé la biologie médicale. Il s’agit là d’un véritable bourbier : bourbier autour des ristournes qui, si elles étaient appliquées, profiteraient à de grands laboratoires externalisés au détriment des compétences internes aux hôpitaux ; bourbier encore lorsque l’on s’interroge – des syndicats de biologistes m’interpellaient encore hier soir sur ce sujet – sur le bien fondé de la nomination, après avis d’une commission, d’un PU-PH non biologiste à la tête d’un service de médecine interne parce qu’il aurait fait trois ans de biologie. On croit toujours que la biologie ne sert qu’à lire les taux de cholestérol ou de glycémie, alors que cette discipline est bien plus compliquée et ce n’est pas Mme Nora Berra, médecin, qui me contredira. La biologie est une spécialité à part entière. Lire un compte rendu d’auto-immunité ou de bactériologie multirésistante, n’est pas anodin. Pourquoi ce qui est valable dans un sens ne l’est-il pas dans l’autre ? Pourquoi un médecin biologiste, qui a passé trois ans dans un service de pneumologie, ne pourrait-il pas devenir PU-PH à la tête de ce service ? Je pose la question. Vous traitez la biologie comme si elle était une sous-spécialité. Les biologistes ont beaucoup de mal à l’admettre. Mensonge, ironie mal placée, l’examen de ce texte tourne à l’examen de conscience ; je m’adresse là encore à M. Bertrand. (Exclamations sur les bancs du groupe UMP.)","357","no","mercredi 13 juillet 2011","Première Première"
"M. Philippe Vigier."," Cela commence à devenir disgracieux.","6","no","mercredi 13 juillet 2011","Première Première"
"Mme Catherine Lemorton."," Et ce ne sont pas les propos que M. Bertrand a adressés la semaine dernière à notre collègue Jacqueline Fraysse qui sont de nature à répondre à nos légitimes interrogations.","31","no","mercredi 13 juillet 2011","Première Première"
"M. Jean-Pierre Door."," Mais que vous a-t-il donc fait&nbsp;?","7","no","mercredi 13 juillet 2011","Première Première"
"M. Jean Mallot."," Cela vous fait mal que l&#x2019;on vous rappelle tout cela&nbsp;!","11","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," Laissez l&#x2019;oratrice s&#x2019;exprimer.","4","yes","mercredi 13 juillet 2011","Première Première"
"Mme Catherine Lemorton."," Mme&nbsp;Fraysse a beau être médecin, cardiologue&#x2026;","7","no","mercredi 13 juillet 2011","Première Première"
"M. Jean-Pierre Door."," Et alors&nbsp;? Elle n&#x2019;a pas la science infuse&nbsp;!","9","no","mercredi 13 juillet 2011","Première Première"
"Mme Catherine Lemorton."," &#x2026;il n&#x2019;a eu que mépris pour son parcours professionnel. Alors qu&#x2019;elle dénonçait à cette tribune la suppression de l&#x2019;hypertension artérielle sévère de la liste des affections longue durée ouvrant droit à une prise en charge à 100&nbsp;% et, par voie de conséquence, l&#x2019;augmentation des risques d&#x2019;AVC, M. le ministre lui a demandé de se taire parce qu&#x2019;elle aurait tort&nbsp;! Alors qu&#x2019;elle est cardiologue&nbsp;!","64","no","mercredi 13 juillet 2011","Première Première"
"M. Jean-Pierre Door."," Vous parlez encore du ministre&nbsp;? Mais c&#x2019;est une obsession&nbsp;! Un véritable réquisitoire&nbsp;!","13","no","mercredi 13 juillet 2011","Première Première"
"Mme Catherine Lemorton."," Je tiens d&#x2019;ailleurs à votre disposition un courrier daté du 8&nbsp;juillet 2011, émanant du comité français de lutte contre l&#x2019;hypertension artérielle et adressé aux candidats à l&#x2019;élection présidentielle de 2012. Il fait un point complet et précis sur les conséquences du décret du 24&nbsp;juin 2011, sorti le 26, qui, malgré les avis réservés du conseil de la caisse nationale de l&#x2019;assurance maladie, de l&#x2019;union nationale des caisses d&#x2019;assurance maladie, de l&#x2019;union nationale des organismes d&#x2019;assurance maladie complémentaire et de la Haute autorité de santé, ne dédie plus une prise en charge à 100&nbsp;% au titre des ALD aux formes les plus graves de l&#x2019;hypertension artérielle sévère. Je ne sais plus quoi dire à M. Bertrand pour lui faire entendre raison.","121","no","mercredi 13 juillet 2011","Première Première"
"Mme CatherineVautrin"," Veuillez conclure, madame Lemorton.","5","yes","mercredi 13 juillet 2011","Première Première"
